[2016-01-06 11:56:19,293] Autoscaler health stat event receiver thread started
[2016-01-06 13:11:13,842] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5d1b45a7-c9d4-4539-8427-94ce32d8a91a Memory consumption: [average] 14.050000 [second-derivative] 0.000000 [gradient] -0.008877
[2016-01-06 13:11:13,842] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5d1b45a7-c9d4-4539-8427-94ce32d8a91a Predicted CPU: 27.73457244806923
[2016-01-06 13:11:13,849] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5d1b45a7-c9d4-4539-8427-94ce32d8a91a Predicted memory consumption: 14.041123390197754
[2016-01-06 13:11:13,849] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5d1b45a7-c9d4-4539-8427-94ce32d8a91a Overall load: 20.887847919133492
[2016-01-06 13:11:13,849] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 Load average: [average] 28.000000 [second-derivative] -0.000000 [gradient] 0.044406
[2016-01-06 13:11:13,850] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 Memory consumption: [average] 14.325000 [second-derivative] 0.000000 [gradient] -0.017762
[2016-01-06 13:11:13,850] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 Predicted CPU: 28.04440689086914
[2016-01-06 13:11:13,850] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 Predicted memory consumption: 14.30723762512207
[2016-01-06 13:11:13,850] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 Overall load: 21.175822257995605
[2016-01-06 13:11:13,850] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-06 13:11:13,851] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-06 13:11:13,851] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b Predicted CPU: 0.0
[2016-01-06 13:11:13,851] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b Predicted memory consumption: 0.0
[2016-01-06 13:11:13,851] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b Overall load: 0.0
[2016-01-06 13:11:13,851] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 Load average: [average] 26.500000 [second-derivative] 0.097521 [gradient] 0.909938
[2016-01-06 13:11:13,852] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 Memory consumption: [average] 30.299999 [second-derivative] 0.000000 [gradient] 0.077678
[2016-01-06 13:11:13,852] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 Predicted CPU: 27.458699509501457
[2016-01-06 13:11:13,852] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 Predicted memory consumption: 30.377676010131836
[2016-01-06 13:11:13,852] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 Overall load: 28.918187759816647
[2016-01-06 13:11:13,852] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 Load average: [average] 477.250000 [second-derivative] -0.236490 [gradient] 7.024775
[2016-01-06 13:11:13,853] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 Memory consumption: [average] 22.025000 [second-derivative] 0.000000 [gradient] 0.050966
[2016-01-06 13:11:13,853] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 Predicted CPU: 484.15653525292873
[2016-01-06 13:11:13,853] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 Predicted memory consumption: 22.075965881347656
[2016-01-06 13:11:13,854] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 Overall load: 253.1162505671382
[2016-01-06 13:11:13,855] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f Load average: [average] 29.500000 [second-derivative] -0.101857 [gradient] 0.443607
[2016-01-06 13:11:13,855] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f Memory consumption: [average] 25.875000 [second-derivative] 0.000000 [gradient] 0.121992
[2016-01-06 13:11:13,855] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f Predicted CPU: 29.892678689211607
[2016-01-06 13:11:13,855] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f Predicted memory consumption: 25.996992111206055
[2016-01-06 13:11:13,855] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f Overall load: 27.94483540020883
[2016-01-06 13:11:13,856] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 Load average: [average] 33.500000 [second-derivative] 0.017584 [gradient] -0.154665
[2016-01-06 13:11:13,856] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 Memory consumption: [average] 12.300000 [second-derivative] 0.000000 [gradient] -0.002211
[2016-01-06 13:11:13,856] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 Predicted CPU: 33.35412532184273
[2016-01-06 13:11:13,856] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 Predicted memory consumption: 12.297789573669434
[2016-01-06 13:11:13,856] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 Overall load: 22.825957447756082
[2016-01-06 13:11:13,857] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b rif mc la
[2016-01-06 13:11:13,857] [scale-down] Trying to terminating an instace to scale down!
[2016-01-06 13:11:13,857] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b
[2016-01-06 13:11:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 13:11:56,481] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 13:11:56,495] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 13:11:57,395] Member not found in the Topology: [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b
[2016-01-06 13:11:57,396] Member not found in the Topology: [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b
[2016-01-06 13:11:57,397] Member not found in the Topology: [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b
[2016-01-06 13:11:57,398] Member not found in the Topology: [member] rubis-phponly.php.php3.domainaefeace5-d203-4b79-b5ee-6a99c2330b0b
[2016-01-06 13:12:01,748] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 13:12:02,090] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 13:12:02,147] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 13:12:43,829] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 13:12:43,829] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 13:12:43,829] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 13:12:43,829] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 13:12:43,830] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 13:12:43,830] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 13:12:43,830] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 13:12:43,830] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 13:12:43,830] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 13:12:43,831] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 13:12:43,831] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-06 13:12:43,832] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-2 58.484848 -0.40867063 0.0048805918 52.590295671459494
[2016-01-06 13:12:43,832] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-2 18.378788 -0.0034040236 -0.0028023508 16.540225876702202
[2016-01-06 13:12:43,832] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-2 0.0 0.0 0.0 0.0
[2016-01-06 13:12:43,832] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-2 8
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 16.540225876702202
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 52.590295671459494
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-06 13:12:43,833] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-06 13:12:43,834] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-06 13:12:43,834] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain6082dfdc-d272-4470-b696-cdc8ec76c18f 1452083533839 25.0 -0.39947623 0.008865823 24.95 -0.084333874 0.0
[2016-01-06 13:12:43,834] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain719a9859-f929-4a9d-bcbf-d83c2b3474c5 1452084793843 354.5 -5.2091413 0.088144116 23.575 -0.050975177 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain561bb4ae-bf3c-4e53-a269-eff6915904b2 1452085063846 32.25 -0.5326232 0.006647449 30.05 -0.07101642 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain5d1b45a7-c9d4-4539-8427-94ce32d8a91a 1452085333933 24.5 -0.3994585 0.004432321 14.85 -0.0044385265 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain5ebac66a-5cd0-4abf-a768-48ea48515271 1452085333888 16.0 -0.24423277 0.0044361595 15.1 0.0 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce 1452085333851 9.25 -0.15489124 0.002194226 15.775 -0.004422724 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 1452085334007 1.25 -0.02219214 0.0022161605 12.275 0.0022192139 0.0
[2016-01-06 13:12:43,835] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain0110858d-f02f-48f3-b86b-270fcf786a06 1452085333970 17.75 -0.2871088 0.006627494 12.5 0.0 0.0
[2016-01-06 13:12:43,836] [scaling] Number of required instances based on stats: 1 [active instances count] 8 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 13:12:43,836] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-06 13:12:43,836] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-06 13:12:43,836] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-2 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 16.540225876702202 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 52.590295671459494 [laThreshold] 80.0
[2016-01-06 13:12:43,836] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce Load average: [average] 9.250000 [second-derivative] 0.002194 [gradient] -0.154891
[2016-01-06 13:12:43,837] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce Memory consumption: [average] 15.775000 [second-derivative] 0.000000 [gradient] -0.004423
[2016-01-06 13:12:43,837] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce Predicted CPU: 9.096206098911352
[2016-01-06 13:12:43,837] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce Predicted memory consumption: 15.770576477050781
[2016-01-06 13:12:43,837] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain051644d6-6ae1-44d0-a32d-67cb0c2988ce Overall load: 12.433391287981067
[2016-01-06 13:12:43,837] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 Load average: [average] 1.250000 [second-derivative] 0.002216 [gradient] -0.022192
[2016-01-06 13:12:43,838] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 Memory consumption: [average] 12.275000 [second-derivative] 0.000000 [gradient] 0.002219
[2016-01-06 13:12:43,838] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 Predicted CPU: 1.2289159597130492
[2016-01-06 13:12:43,838] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 Predicted memory consumption: 12.27721881866455
[2016-01-06 13:12:43,838] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3d61ba4f-528a-415a-bb57-b8db0c397674 Overall load: 6.7530673891888
