[2016-01-05 02:30:40,479] Autoscaler health stat event receiver thread started
[2016-01-05 02:54:58,052] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:54:58,052] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 02:54:58,073] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:54:58,073] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:54:58,073] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 1
[2016-01-05 02:54:58,074] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 02:54:58,074] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Member id: rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82
[2016-01-05 02:54:58,074] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 02:54:58,074] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:54:58,074] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 02:54:58,074] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:54:58,074] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:54:58,075] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:54:58,075] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 02:54:58,080] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:54:58,082] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.36 0.0 -1.2666448E-4
[2016-01-05 02:54:58,082] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:54:58,082] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 02:54:58,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 02:54:58,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.427220344543457
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 02:54:58,083] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 02:54:58,086] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 15.425 0.0022203967 0.0
[2016-01-05 02:54:58,087] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:54:58,087] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 02:55:11,465] Member activated event has not received for the member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82. Therefore ignoring the health stat
[2016-01-05 02:55:11,467] Member activated event has not received for the member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82. Therefore ignoring the health stat
[2016-01-05 02:55:11,468] Member activated event has not received for the member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82. Therefore ignoring the health stat
[2016-01-05 02:55:11,471] Member activated event has not received for the member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82. Therefore ignoring the health stat
[2016-01-05 02:55:11,472] Member activated event has not received for the member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82. Therefore ignoring the health stat
[2016-01-05 02:56:28,048] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:56:28,048] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 02:56:28,048] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 02:56:28,048] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:56:28,048] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:56:28,049] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:56:28,049] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 02:56:28,050] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:56:28,050] HealthStatProc mc rubis.php.php.domain rubis-8 14.2 0.0 0.0
[2016-01-05 02:56:28,050] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:56:28,050] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 02:56:28,050] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 02:56:28,050] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 02:56:28,051] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 02:56:28,051] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:56:28,051] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.199999809265137
[2016-01-05 02:56:28,051] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 02:56:28,051] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 02:56:28,051] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:56:28,051] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 02:56:28,051] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 02:56:28,051] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 02:56:28,052] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 02:56:28,052] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 02:56:28,052] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.2 0.0 0.0
[2016-01-05 02:56:28,052] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:56:28,053] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 02:56:28,073] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:56:28,074] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:56:28,074] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 02:56:28,074] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 02:56:28,074] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:56:28,074] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 02:56:28,074] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 02:56:28,074] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:56:28,074] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:56:28,075] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:56:28,075] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 02:56:28,076] HealthStatProc la rubis.mysql.mysql.domain rubis-8 9.75 0.22203965 -0.042153344
[2016-01-05 02:56:28,076] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.5 0.0 0.0
[2016-01-05 02:56:28,076] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:56:28,076] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 02:56:28,076] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 02:56:28,076] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 02:56:28,076] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.5
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 7.53531759348698
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 02:56:28,077] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 02:56:28,078] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 7.25 0.28864515 -0.006655348 15.5 0.0 0.0
[2016-01-05 02:56:28,078] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:56:28,078] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 02:57:58,051] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:57:58,052] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 02:57:58,052] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 02:57:58,052] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:57:58,052] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 02:57:58,052] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:57:58,052] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:57:58,052] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 02:57:58,052] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:57:58,053] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:57:58,053] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 02:57:58,054] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:57:58,054] HealthStatProc mc rubis.php.php.domain rubis-8 14.2 0.0 0.0
[2016-01-05 02:57:58,054] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:57:58,054] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 02:57:58,054] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.199999809265137
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 02:57:58,055] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 02:57:58,056] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 02:57:58,056] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.2 0.0 0.0
[2016-01-05 02:57:58,056] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:57:58,056] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 02:57:58,074] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:57:58,074] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:57:58,074] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 02:57:58,074] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 02:57:58,074] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:57:58,075] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 02:57:58,075] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 02:57:58,075] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:57:58,075] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:57:58,075] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:57:58,076] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 02:57:58,076] HealthStatProc la rubis.mysql.mysql.domain rubis-8 5.75 -0.08877053 0.0022163081
[2016-01-05 02:57:58,077] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.5 0.0 0.0
[2016-01-05 02:57:58,077] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:57:58,077] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 02:57:58,077] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 02:57:58,077] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 02:57:58,077] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 02:57:58,078] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.5
[2016-01-05 02:57:58,078] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
