[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 09:25:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 77.05412645917386
[2016-01-07 09:25:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 09:25:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 09:25:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 09:25:07,430] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 55.25 0.13276099 -0.10792219 36.3 0.0066370214 0.0
[2016-01-07 09:25:07,430] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 1452156367453 154.75 -2.5426164 0.041462213 36.4 -0.008839584 0.0
[2016-01-07 09:25:07,430] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:25:07,430] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:25:07,430] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 09:25:07,431] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 28.976285934448242 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 77.05412645917386 [laThreshold] 80.0
[2016-01-07 09:25:07,431] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 09:25:07,431] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 09:25:07,431] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 09:25:07,431] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 09:25:07,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 09:25:07,432] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 55.250000 [second-derivative] -0.107922 [gradient] 0.132761
[2016-01-07 09:25:07,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 36.299999 [second-derivative] 0.000000 [gradient] 0.006637
[2016-01-07 09:25:07,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 55.32879799976945
[2016-01-07 09:25:07,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 36.306636810302734
[2016-01-07 09:25:07,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 45.81771740503609
[2016-01-07 09:25:07,433] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Load average: [average] 154.750000 [second-derivative] 0.041462 [gradient] -2.542616
[2016-01-07 09:25:07,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Memory consumption: [average] 36.400002 [second-derivative] 0.000000 [gradient] -0.008840
[2016-01-07 09:25:07,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Predicted CPU: 152.22811330854893
[2016-01-07 09:25:07,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Predicted memory consumption: 36.39116287231445
[2016-01-07 09:25:07,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Overall load: 94.30963809043169
[2016-01-07 09:25:07,434] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 rif mc la
[2016-01-07 09:25:07,434] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 09:25:07,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4
[2016-01-07 09:26:37,425] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:26:37,425] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 09:26:37,426] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 09:26:37,426] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 09:26:37,426] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 09:26:37,426] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 09:26:37,427] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 09:26:37,427] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 09:26:37,427] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 09:26:37,427] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:26:37,427] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 09:26:37,428] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 86.625 0.040682655 -0.28585032 66.01365395635366
[2016-01-07 09:26:37,428] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 36.0625 0.0020336364 5.231752E-4 28.782402674357098
[2016-01-07 09:26:37,429] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 57.0 -0.9988236 0.03990993 56.02112989127636
[2016-01-07 09:26:37,429] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 09:26:37,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 09:26:37,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 56.02112989127636
[2016-01-07 09:26:37,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 09:26:37,429] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 28.782402674357098
[2016-01-07 09:26:37,430] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 09:26:37,430] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 66.01365395635366
[2016-01-07 09:26:37,430] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 09:26:37,430] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 09:26:37,430] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 09:26:37,431] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 116.25 2.237186 -0.26268286 35.875 -0.0044278153 0.0
[2016-01-07 09:26:37,431] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 1452156367453 57.0 -0.9291213 0.01755107 36.25 -0.0044229194 0.0
[2016-01-07 09:26:37,431] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:26:37,431] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:26:37,431] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 09:26:37,432] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 56.02112989127636 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 28.782402674357098 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 66.01365395635366 [laThreshold] 80.0
[2016-01-07 09:26:37,432] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 09:26:37,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 09:26:37,432] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 09:26:37,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 09:26:37,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 09:26:37,433] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 116.250000 [second-derivative] -0.262683 [gradient] 2.237186
[2016-01-07 09:26:37,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 35.875000 [second-derivative] 0.000000 [gradient] -0.004428
[2016-01-07 09:26:37,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 118.35584118962288
[2016-01-07 09:26:37,433] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 35.87057113647461
[2016-01-07 09:26:37,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 77.11320616304874
[2016-01-07 09:26:37,434] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Load average: [average] 57.000000 [second-derivative] 0.017551 [gradient] -0.929121
[2016-01-07 09:26:37,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Memory consumption: [average] 36.250000 [second-derivative] 0.000000 [gradient] -0.004423
[2016-01-07 09:26:37,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Predicted CPU: 56.079652610234916
[2016-01-07 09:26:37,434] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Predicted memory consumption: 36.24557876586914
[2016-01-07 09:26:37,435] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain3b7649ed-633d-4fb1-8ec9-2c4edba68dd3 Overall load: 46.16261568805203
[2016-01-07 09:26:37,435] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 rif mc la
[2016-01-07 09:26:37,435] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 09:26:37,435] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4
[2016-01-07 09:28:07,425] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:28:07,425] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 09:28:07,426] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 09:28:07,426] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 09:28:07,427] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 09:28:07,427] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 09:28:07,427] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 09:28:07,427] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 09:28:07,427] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 09:28:07,428] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 09:28:07,428] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 09:28:07,428] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 171.625 -0.6129705 -0.17642282 124.03209083930899
[2016-01-07 09:28:07,429] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 35.9875 -0.0020432766 8.7954995E-4 28.73387336730957
[2016-01-07 09:28:07,429] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 78.5 -0.17755681 -0.07536732 78.28475744277239
[2016-01-07 09:28:07,429] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 09:28:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 09:28:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 78.28475744277239
[2016-01-07 09:28:07,429] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 09:28:07,430] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 28.73387336730957
[2016-01-07 09:28:07,430] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
